source,split,original_index,audio_path,speaker_id,gender,age,sentence,word,target_sound,phone,phone_score,label
speechocean762,train,562,010440012.wav,speechocean_1044,f,7,ANDY RAN AWAY FROM THE SQUID,from,r,R,2.0,clear
speechocean762,train,562,010440012.wav,speechocean_1044,f,7,ANDY RAN AWAY FROM THE SQUID,squid,s,S,2.0,clear
speechocean762,train,563,010440017.wav,speechocean_1044,f,7,TIM WENT TO SEE KILLER,see,s,S,2.0,clear
speechocean762,train,564,010440038.wav,speechocean_1044,f,7,SEVEN FOUR ONE TWO,seven,s,S,2.0,clear
speechocean762,train,564,010440038.wav,speechocean_1044,f,7,SEVEN FOUR ONE TWO,four,r,R,2.0,clear
speechocean762,train,565,010440039.wav,speechocean_1044,f,7,THREE SIX FOUR SEVEN,three,th,TH,1.8,clear
speechocean762,train,565,010440039.wav,speechocean_1044,f,7,THREE SIX FOUR SEVEN,three,r,R,2.0,clear
speechocean762,train,565,010440039.wav,speechocean_1044,f,7,THREE SIX FOUR SEVEN,six,s,S,2.0,clear
speechocean762,train,565,010440039.wav,speechocean_1044,f,7,THREE SIX FOUR SEVEN,six,s,S,2.0,clear
speechocean762,train,565,010440039.wav,speechocean_1044,f,7,THREE SIX FOUR SEVEN,four,r,R,2.0,clear
speechocean762,train,565,010440039.wav,speechocean_1044,f,7,THREE SIX FOUR SEVEN,seven,s,S,2.0,clear
speechocean762,train,566,010440053.wav,speechocean_1044,f,7,DAVID IS AN EXPERT AT AMERICAN FOOTBALL,is,z,Z,2.0,clear
speechocean762,train,566,010440053.wav,speechocean_1044,f,7,DAVID IS AN EXPERT AT AMERICAN FOOTBALL,expert,s,S,2.0,clear
speechocean762,train,566,010440053.wav,speechocean_1044,f,7,DAVID IS AN EXPERT AT AMERICAN FOOTBALL,american,r,R,2.0,clear
speechocean762,train,567,010440064.wav,speechocean_1044,f,7,DOES NEIL LIKE THE NOODLES,does,z,Z,2.0,clear
speechocean762,train,568,010440077.wav,speechocean_1044,f,7,LET'S DRAW JACK'S ARM,let's,s,S,2.0,clear
speechocean762,train,568,010440077.wav,speechocean_1044,f,7,LET'S DRAW JACK'S ARM,draw,r,R,2.0,clear
speechocean762,train,568,010440077.wav,speechocean_1044,f,7,LET'S DRAW JACK'S ARM,jack's,s,S,2.0,clear
speechocean762,train,569,010440093.wav,speechocean_1044,f,7,HERE IS LAYLA'S CLOTH,is,z,Z,2.0,clear
speechocean762,train,569,010440093.wav,speechocean_1044,f,7,HERE IS LAYLA'S CLOTH,layla's,z,Z,1.8,clear
speechocean762,train,569,010440093.wav,speechocean_1044,f,7,HERE IS LAYLA'S CLOTH,cloth,th,TH,2.0,clear
speechocean762,train,570,010440099.wav,speechocean_1044,f,7,WHAT OUT THE CAR,car,r,R,2.0,clear
speechocean762,train,571,010440106.wav,speechocean_1044,f,7,SO NEIL WENT ON TO STUDY,so,s,S,2.0,clear
speechocean762,train,571,010440106.wav,speechocean_1044,f,7,SO NEIL WENT ON TO STUDY,study,s,S,2.0,clear
speechocean762,train,574,010440119.wav,speechocean_1044,f,7,TINA IS DRAWING THE MUSHROOM,is,z,Z,2.0,clear
speechocean762,train,574,010440119.wav,speechocean_1044,f,7,TINA IS DRAWING THE MUSHROOM,drawing,r,R,2.0,clear
speechocean762,train,574,010440119.wav,speechocean_1044,f,7,TINA IS DRAWING THE MUSHROOM,mushroom,r,R,2.0,clear
speechocean762,train,575,010440120.wav,speechocean_1044,f,7,JAYME LOVES POTATO,loves,z,Z,1.8,clear
speechocean762,train,576,010440127.wav,speechocean_1044,f,7,LOWEN THIS IS CARROT,this,s,S,2.0,clear
speechocean762,train,576,010440127.wav,speechocean_1044,f,7,LOWEN THIS IS CARROT,is,z,Z,2.0,clear
speechocean762,train,576,010440127.wav,speechocean_1044,f,7,LOWEN THIS IS CARROT,carrot,r,R,2.0,clear
speechocean762,train,577,010440149.wav,speechocean_1044,f,7,CAN I SEE YOUR BOY,see,s,S,2.0,clear
speechocean762,train,578,010440150.wav,speechocean_1044,f,7,LOOK AT THE OLD HOUSE,house,s,S,2.0,clear
speechocean762,train,580,010640005.wav,speechocean_1064,m,26,I HAD TO LOVE HERE SIX YEAR TO DO IT,six,s,S,2.0,clear
speechocean762,train,580,010640005.wav,speechocean_1064,m,26,I HAD TO LOVE HERE SIX YEAR TO DO IT,six,s,S,2.0,clear
speechocean762,train,581,010640017.wav,speechocean_1064,m,26,IF YOU HAVE TO ORDER HE WILL MISS THE SEASON,miss,s,S,2.0,clear
speechocean762,train,581,010640017.wav,speechocean_1064,m,26,IF YOU HAVE TO ORDER HE WILL MISS THE SEASON,season,z,Z,0.0,unclear
speechocean762,train,582,010640028.wav,speechocean_1064,m,26,I WAS SICK AND TRIED OF HEARING ABOUT IT,was,z,Z,1.8,clear
speechocean762,train,582,010640028.wav,speechocean_1064,m,26,I WAS SICK AND TRIED OF HEARING ABOUT IT,sick,s,S,2.0,clear
speechocean762,train,582,010640028.wav,speechocean_1064,m,26,I WAS SICK AND TRIED OF HEARING ABOUT IT,tried,r,R,2.0,clear
speechocean762,train,582,010640028.wav,speechocean_1064,m,26,I WAS SICK AND TRIED OF HEARING ABOUT IT,hearing,r,R,2.0,clear
speechocean762,train,583,010640034.wav,speechocean_1064,m,26,NINE PEOPLE ON THE GROUND WE KID,ground,r,R,2.0,clear
speechocean762,train,584,010640036.wav,speechocean_1064,m,26,BUT I HAVE TO LOOK FOR SOMETHING ELSE TO DO,something,s,S,2.0,clear
speechocean762,train,584,010640036.wav,speechocean_1064,m,26,BUT I HAVE TO LOOK FOR SOMETHING ELSE TO DO,something,th,TH,2.0,clear
speechocean762,train,585,010640056.wav,speechocean_1064,m,26,WHAT KIND OF EXPERIENCE IS THAT FOR A KID,experience,s,S,2.0,clear
speechocean762,train,585,010640056.wav,speechocean_1064,m,26,WHAT KIND OF EXPERIENCE IS THAT FOR A KID,is,z,Z,1.8,clear
speechocean762,train,586,010640082.wav,speechocean_1064,m,26,WHY IS THIS A GOOD IDEA,is,z,Z,1.8,clear
speechocean762,train,586,010640082.wav,speechocean_1064,m,26,WHY IS THIS A GOOD IDEA,this,s,S,2.0,clear
speechocean762,train,587,010640098.wav,speechocean_1064,m,26,THAT'S PART OF MY JOB,that's,s,S,2.0,clear
speechocean762,train,588,010640166.wav,speechocean_1064,m,26,COFFEE IN THE MORNING IS A BEAUTIFUL THING,is,z,Z,1.8,clear
speechocean762,train,589,010640210.wav,speechocean_1064,m,26,YOU WILL ALWAYS BE TO BEST FOR ME,best,s,S,2.0,clear
speechocean762,train,590,010640212.wav,speechocean_1064,m,26,FALL IN LOVE WITH YOUR PURPOSE,purpose,s,S,1.8,clear
speechocean762,train,591,010640242.wav,speechocean_1064,m,26,AND IT WAS TOO FUNNY,was,z,Z,1.8,clear
speechocean762,train,593,010640277.wav,speechocean_1064,m,26,FALL IN LOVE WITH NOW YOU,with,th,TH,1.8,clear
speechocean762,train,594,010640280.wav,speechocean_1064,m,26,I THINK IT'S TIME WE HAVE ALMOST IN ON SEE,think,th,TH,1.8,clear
speechocean762,train,594,010640280.wav,speechocean_1064,m,26,I THINK IT'S TIME WE HAVE ALMOST IN ON SEE,it's,s,S,2.0,clear
speechocean762,train,594,010640280.wav,speechocean_1064,m,26,I THINK IT'S TIME WE HAVE ALMOST IN ON SEE,almost,s,S,2.0,clear
speechocean762,train,594,010640280.wav,speechocean_1064,m,26,I THINK IT'S TIME WE HAVE ALMOST IN ON SEE,see,s,S,2.0,clear
speechocean762,train,596,010640286.wav,speechocean_1064,m,26,IT'S GOING TO BE A WORD ONE,it's,s,S,2.0,clear
speechocean762,train,598,010640314.wav,speechocean_1064,m,26,IT'S YOU O'CLOCK IN THE AFTERNOON,it's,s,S,2.0,clear
speechocean762,train,599,010640366.wav,speechocean_1064,m,26,WHY CHILD THERE WAS NO MORE HARM IN THE THAN,was,z,Z,2.0,clear
speechocean762,train,600,010920012.wav,speechocean_1092,m,8,LILLY CAN SEE THE PANDA,see,s,S,2.0,clear
speechocean762,train,601,010920024.wav,speechocean_1092,m,8,MANDY LIVE IN BRITAIN,britain,r,R,2.0,clear
speechocean762,train,602,010920025.wav,speechocean_1092,m,8,TIM IS A FRIEND FROM GERMAN,is,z,Z,2.0,clear
speechocean762,train,603,010920030.wav,speechocean_1092,m,8,EIGHT FIVE THREE TWO,three,r,R,2.0,clear
speechocean762,train,604,010920032.wav,speechocean_1092,m,8,FIVE NINE SEVEN SEVEN,seven,s,S,2.0,clear
speechocean762,train,604,010920032.wav,speechocean_1092,m,8,FIVE NINE SEVEN SEVEN,seven,s,S,2.0,clear
speechocean762,train,606,010920043.wav,speechocean_1092,m,8,FOUR THREE SEVEN ZERO,three,th,TH,1.8,clear
speechocean762,train,606,010920043.wav,speechocean_1092,m,8,FOUR THREE SEVEN ZERO,three,r,R,2.0,clear
speechocean762,train,606,010920043.wav,speechocean_1092,m,8,FOUR THREE SEVEN ZERO,seven,s,S,2.0,clear
speechocean762,train,606,010920043.wav,speechocean_1092,m,8,FOUR THREE SEVEN ZERO,zero,z,Z,1.8,clear
speechocean762,train,607,010920044.wav,speechocean_1092,m,8,FOUR NINE ONE THREE,three,r,R,2.0,clear
speechocean762,train,608,010920065.wav,speechocean_1092,m,8,JAYME SMELLS FRESH FISH,smells,s,S,2.0,clear
speechocean762,train,608,010920065.wav,speechocean_1092,m,8,JAYME SMELLS FRESH FISH,smells,z,Z,1.8,clear
speechocean762,train,608,010920065.wav,speechocean_1092,m,8,JAYME SMELLS FRESH FISH,fresh,r,R,2.0,clear
speechocean762,train,609,010920070.wav,speechocean_1092,m,8,JACK SMELLS FRESH CHICKEN,smells,s,S,2.0,clear
speechocean762,train,609,010920070.wav,speechocean_1092,m,8,JACK SMELLS FRESH CHICKEN,smells,z,Z,1.8,clear
speechocean762,train,609,010920070.wav,speechocean_1092,m,8,JACK SMELLS FRESH CHICKEN,fresh,r,R,2.0,clear
speechocean762,train,610,010920075.wav,speechocean_1092,m,8,TINA HAS A BIG TEA,has,z,Z,2.0,clear
speechocean762,train,611,010920101.wav,speechocean_1092,m,8,LAYLA CAN SEE THE VAN,see,s,S,2.0,clear
speechocean762,train,612,010920105.wav,speechocean_1092,m,8,THEN JACK WALKED TO HOSPITAL,hospital,s,S,1.8,clear
speechocean762,train,613,010920125.wav,speechocean_1092,m,8,HENNY WOULD YOU LIKE TO GROW CARROT,carrot,r,R,2.0,clear
speechocean762,train,614,010920126.wav,speechocean_1092,m,8,MARY WOULD YOU LIKE TO GREY LEEK,mary,r,R,2.0,clear
speechocean762,train,614,010920126.wav,speechocean_1092,m,8,MARY WOULD YOU LIKE TO GREY LEEK,grey,r,R,2.0,clear
speechocean762,train,616,010920141.wav,speechocean_1092,m,8,MARY IS NOT A REALLY ACTOR,mary,r,R,2.0,clear
speechocean762,train,616,010920141.wav,speechocean_1092,m,8,MARY IS NOT A REALLY ACTOR,is,z,Z,1.8,clear
speechocean762,train,616,010920141.wav,speechocean_1092,m,8,MARY IS NOT A REALLY ACTOR,really,r,R,1.8,clear
speechocean762,train,618,010920159.wav,speechocean_1092,m,8,MY MOTHER IS IN A RED DRESS,is,z,Z,2.0,clear
speechocean762,train,618,010920159.wav,speechocean_1092,m,8,MY MOTHER IS IN A RED DRESS,red,r,R,2.0,clear
speechocean762,train,618,010920159.wav,speechocean_1092,m,8,MY MOTHER IS IN A RED DRESS,dress,r,R,2.0,clear
speechocean762,train,618,010920159.wav,speechocean_1092,m,8,MY MOTHER IS IN A RED DRESS,dress,s,S,2.0,clear
speechocean762,train,621,011970006.wav,speechocean_1197,m,7,SO BETTY WENT TO FIND THE SHEEP,so,s,S,2.0,clear
speechocean762,train,622,011970019.wav,speechocean_1197,m,7,LISA CAN PEN THE BEAR,lisa,s,S,2.0,clear
speechocean762,train,622,011970019.wav,speechocean_1197,m,7,LISA CAN PEN THE BEAR,bear,r,R,2.0,clear
speechocean762,train,623,011970023.wav,speechocean_1197,m,7,LYNDA IS A FRIEND FROM BRITAIN,is,z,Z,2.0,clear
speechocean762,train,623,011970023.wav,speechocean_1197,m,7,LYNDA IS A FRIEND FROM BRITAIN,friend,r,R,2.0,clear
speechocean762,train,623,011970023.wav,speechocean_1197,m,7,LYNDA IS A FRIEND FROM BRITAIN,from,r,R,2.0,clear
speechocean762,train,623,011970023.wav,speechocean_1197,m,7,LYNDA IS A FRIEND FROM BRITAIN,britain,r,R,2.0,clear
speechocean762,train,624,011970036.wav,speechocean_1197,m,7,SIX NINE THREE,six,s,S,2.0,clear
speechocean762,train,624,011970036.wav,speechocean_1197,m,7,SIX NINE THREE,six,s,S,2.0,clear
speechocean762,train,624,011970036.wav,speechocean_1197,m,7,SIX NINE THREE,three,th,TH,1.8,clear
speechocean762,train,624,011970036.wav,speechocean_1197,m,7,SIX NINE THREE,three,r,R,2.0,clear
speechocean762,train,625,011970042.wav,speechocean_1197,m,7,NINE SIX SIX ONE,six,s,S,2.0,clear
speechocean762,train,625,011970042.wav,speechocean_1197,m,7,NINE SIX SIX ONE,six,s,S,2.0,clear
speechocean762,train,625,011970042.wav,speechocean_1197,m,7,NINE SIX SIX ONE,six,s,S,2.0,clear
speechocean762,train,625,011970042.wav,speechocean_1197,m,7,NINE SIX SIX ONE,six,s,S,2.0,clear
speechocean762,train,626,011970075.wav,speechocean_1197,m,7,LOOK AT MANDY'S NECK,mandy's,s,S,2.0,clear
speechocean762,train,627,011970081.wav,speechocean_1197,m,7,LET'S DRAW JIM'S EYE,draw,r,R,1.8,clear
speechocean762,train,627,011970081.wav,speechocean_1197,m,7,LET'S DRAW JIM'S EYE,jim's,s,S,2.0,clear
speechocean762,train,628,011970087.wav,speechocean_1197,m,7,JAYME NEEDS NEW BOOTS,boots,s,S,0.8,unclear
speechocean762,train,630,011970092.wav,speechocean_1197,m,7,LOOK AT MARY'S COAT,mary's,r,R,2.0,clear
speechocean762,train,630,011970092.wav,speechocean_1197,m,7,LOOK AT MARY'S COAT,mary's,s,S,2.0,clear
speechocean762,train,631,011970095.wav,speechocean_1197,m,7,JACK LIKES YOUR RED JACKET,likes,s,S,2.0,clear
speechocean762,train,631,011970095.wav,speechocean_1197,m,7,JACK LIKES YOUR RED JACKET,red,r,R,2.0,clear
speechocean762,train,632,011970107.wav,speechocean_1197,m,7,SO LISA WENT ON TO PLAYGROUND,so,s,S,2.0,clear
speechocean762,train,632,011970107.wav,speechocean_1197,m,7,SO LISA WENT ON TO PLAYGROUND,lisa,s,S,2.0,clear
speechocean762,train,632,011970107.wav,speechocean_1197,m,7,SO LISA WENT ON TO PLAYGROUND,playground,r,R,2.0,clear
speechocean762,train,633,011970132.wav,speechocean_1197,m,7,LOWEN IS DRAWING THE PUMPKIN,is,z,Z,2.0,clear
speechocean762,train,633,011970132.wav,speechocean_1197,m,7,LOWEN IS DRAWING THE PUMPKIN,drawing,r,R,2.0,clear
speechocean762,train,634,011970141.wav,speechocean_1197,m,7,I'M NOT A REAL SALESPERSON,real,r,R,2.0,clear
speechocean762,train,634,011970141.wav,speechocean_1197,m,7,I'M NOT A REAL SALESPERSON,salesperson,s,S,2.0,clear
speechocean762,train,635,011970142.wav,speechocean_1197,m,7,MARY IS NOT A REAL ACTOR,mary,r,R,2.0,clear
speechocean762,train,635,011970142.wav,speechocean_1197,m,7,MARY IS NOT A REAL ACTOR,is,z,Z,2.0,clear
speechocean762,train,635,011970142.wav,speechocean_1197,m,7,MARY IS NOT A REAL ACTOR,real,r,R,2.0,clear
speechocean762,train,636,011970145.wav,speechocean_1197,m,7,JACK LIKES THE SCIENCE CLASS AT SCHOOL,likes,s,S,2.0,clear
speechocean762,train,636,011970145.wav,speechocean_1197,m,7,JACK LIKES THE SCIENCE CLASS AT SCHOOL,science,s,S,2.0,clear
speechocean762,train,636,011970145.wav,speechocean_1197,m,7,JACK LIKES THE SCIENCE CLASS AT SCHOOL,science,s,S,2.0,clear
speechocean762,train,636,011970145.wav,speechocean_1197,m,7,JACK LIKES THE SCIENCE CLASS AT SCHOOL,class,s,S,2.0,clear
speechocean762,train,636,011970145.wav,speechocean_1197,m,7,JACK LIKES THE SCIENCE CLASS AT SCHOOL,school,s,S,2.0,clear
speechocean762,train,637,011970165.wav,speechocean_1197,m,7,ARE YOU GOING IN NOW,are,r,R,2.0,clear
speechocean762,train,639,011970175.wav,speechocean_1197,m,7,AND HERE AM I AND HERE ARE YOU,are,r,R,2.0,clear
speechocean762,train,640,012030007.wav,speechocean_1203,m,7,LILLY WENT TO SEE FISH,see,s,S,2.0,clear
speechocean762,train,641,012030010.wav,speechocean_1203,m,7,LUCY RAN AWAY FROM THE FISH,lucy,s,S,2.0,clear
speechocean762,train,641,012030010.wav,speechocean_1203,m,7,LUCY RAN AWAY FROM THE FISH,ran,r,R,2.0,clear
speechocean762,train,641,012030010.wav,speechocean_1203,m,7,LUCY RAN AWAY FROM THE FISH,from,r,R,2.0,clear
speechocean762,train,642,012030013.wav,speechocean_1203,m,7,SANDY CAN PAINT THE CAT,sandy,s,S,2.0,clear
speechocean762,train,643,012030024.wav,speechocean_1203,m,7,PETER LOVES CANADA,loves,z,Z,1.8,clear
speechocean762,train,644,012030027.wav,speechocean_1203,m,7,CASEY IS A FRIEND FROM CANADA,casey,s,S,2.0,clear
speechocean762,train,644,012030027.wav,speechocean_1203,m,7,CASEY IS A FRIEND FROM CANADA,is,z,Z,1.8,clear
speechocean762,train,644,012030027.wav,speechocean_1203,m,7,CASEY IS A FRIEND FROM CANADA,friend,r,R,2.0,clear
speechocean762,train,644,012030027.wav,speechocean_1203,m,7,CASEY IS A FRIEND FROM CANADA,from,r,R,2.0,clear
speechocean762,train,645,012030031.wav,speechocean_1203,m,7,FOUR TWO ONE THREE,three,r,R,2.0,clear
speechocean762,train,646,012030032.wav,speechocean_1203,m,7,NINE NINE TWO SIX,six,s,S,2.0,clear
speechocean762,train,646,012030032.wav,speechocean_1203,m,7,NINE NINE TWO SIX,six,s,S,2.0,clear
speechocean762,train,647,012030036.wav,speechocean_1203,m,7,FIVE NINE FIVE THREE,three,r,R,2.0,clear
speechocean762,train,648,012030043.wav,speechocean_1203,m,7,SIX ONE SEVEN SIX,six,s,S,2.0,clear
speechocean762,train,648,012030043.wav,speechocean_1203,m,7,SIX ONE SEVEN SIX,six,s,S,2.0,clear
speechocean762,train,648,012030043.wav,speechocean_1203,m,7,SIX ONE SEVEN SIX,seven,s,S,2.0,clear
speechocean762,train,648,012030043.wav,speechocean_1203,m,7,SIX ONE SEVEN SIX,six,s,S,2.0,clear
speechocean762,train,648,012030043.wav,speechocean_1203,m,7,SIX ONE SEVEN SIX,six,s,S,2.0,clear
speechocean762,train,649,012030044.wav,speechocean_1203,m,7,SIX THREE SEVEN NINE,six,s,S,2.0,clear
speechocean762,train,649,012030044.wav,speechocean_1203,m,7,SIX THREE SEVEN NINE,six,s,S,2.0,clear
speechocean762,train,649,012030044.wav,speechocean_1203,m,7,SIX THREE SEVEN NINE,three,th,TH,1.8,clear
speechocean762,train,649,012030044.wav,speechocean_1203,m,7,SIX THREE SEVEN NINE,three,r,R,2.0,clear
speechocean762,train,649,012030044.wav,speechocean_1203,m,7,SIX THREE SEVEN NINE,seven,s,S,2.0,clear
speechocean762,train,650,012030053.wav,speechocean_1203,m,7,LILLY IS AN EXPERT AT GOLF,is,z,Z,1.8,clear
speechocean762,train,650,012030053.wav,speechocean_1203,m,7,LILLY IS AN EXPERT AT GOLF,expert,s,S,2.0,clear
speechocean762,train,651,012030055.wav,speechocean_1203,m,7,HE IS GOOD AT AMERICAN FOOTBALL,is,z,Z,2.0,clear
speechocean762,train,651,012030055.wav,speechocean_1203,m,7,HE IS GOOD AT AMERICAN FOOTBALL,american,r,R,2.0,clear
speechocean762,train,652,012030058.wav,speechocean_1203,m,7,MARY AT A LITTLE EGG,mary,r,R,2.0,clear
speechocean762,train,653,012030072.wav,speechocean_1203,m,7,LOOK AT MY MOUTH,mouth,th,TH,1.8,clear
speechocean762,train,654,012030078.wav,speechocean_1203,m,7,BY CASEY MOUTH,casey,s,S,2.0,clear
speechocean762,train,654,012030078.wav,speechocean_1203,m,7,BY CASEY MOUTH,mouth,th,TH,2.0,clear
speechocean762,train,655,012030083.wav,speechocean_1203,m,7,BET LIKES YOUR BLUE JAZZ,likes,s,S,2.0,clear
speechocean762,train,656,012030093.wav,speechocean_1203,m,7,HERE IS BETTY'S SCARE,is,z,Z,2.0,clear
speechocean762,train,656,012030093.wav,speechocean_1203,m,7,HERE IS BETTY'S SCARE,betty's,s,S,1.8,clear
speechocean762,train,656,012030093.wav,speechocean_1203,m,7,HERE IS BETTY'S SCARE,scare,s,S,2.0,clear
speechocean762,train,656,012030093.wav,speechocean_1203,m,7,HERE IS BETTY'S SCARE,scare,r,R,2.0,clear
speechocean762,train,658,012030116.wav,speechocean_1203,m,7,SO PETER WAIT INTO THE HOSPITAL,so,s,S,2.0,clear
speechocean762,train,658,012030116.wav,speechocean_1203,m,7,SO PETER WAIT INTO THE HOSPITAL,hospital,s,S,2.0,clear
speechocean762,train,659,012030138.wav,speechocean_1203,m,7,LUCY LOVE POT TOWEL,lucy,s,S,2.0,clear
speechocean762,train,660,012600017.wav,speechocean_1260,m,25,A NEW TRACK IS PLANNED FOR THE FUTURE,track,r,R,2.0,clear
speechocean762,train,660,012600017.wav,speechocean_1260,m,25,A NEW TRACK IS PLANNED FOR THE FUTURE,is,z,Z,1.8,clear
speechocean762,train,661,012600072.wav,speechocean_1260,m,25,WE WILL CONTINUE TO FIGHT THIS,this,s,S,2.0,clear
speechocean762,train,662,012600082.wav,speechocean_1260,m,25,THE UNITED STATES IS LIVING ON ITS PASTS,states,s,S,2.0,clear
speechocean762,train,662,012600082.wav,speechocean_1260,m,25,THE UNITED STATES IS LIVING ON ITS PASTS,states,s,S,2.0,clear
speechocean762,train,662,012600082.wav,speechocean_1260,m,25,THE UNITED STATES IS LIVING ON ITS PASTS,is,z,Z,1.8,clear
speechocean762,train,662,012600082.wav,speechocean_1260,m,25,THE UNITED STATES IS LIVING ON ITS PASTS,its,s,S,2.0,clear
speechocean762,train,662,012600082.wav,speechocean_1260,m,25,THE UNITED STATES IS LIVING ON ITS PASTS,pasts,s,S,2.0,clear
speechocean762,train,662,012600082.wav,speechocean_1260,m,25,THE UNITED STATES IS LIVING ON ITS PASTS,pasts,s,S,2.0,clear
speechocean762,train,663,012600129.wav,speechocean_1260,m,25,THAT PUT ME IN SUCH A GOOD MOOD,such,s,S,2.0,clear
speechocean762,train,664,012600131.wav,speechocean_1260,m,25,HAVE A LITTLE BIT OF FAITH LOVE,faith,th,TH,2.0,clear
speechocean762,train,665,012600177.wav,speechocean_1260,m,25,SHE IS OUT OF THIS WORLD,is,z,Z,1.8,clear
speechocean762,train,665,012600177.wav,speechocean_1260,m,25,SHE IS OUT OF THIS WORLD,this,s,S,2.0,clear
speechocean762,train,666,012600186.wav,speechocean_1260,m,25,WELL THAT WAS A BAD PERIOD,was,z,Z,2.0,clear
speechocean762,train,667,012600210.wav,speechocean_1260,m,25,APRIL IS OVER THEY OVER AND THEY RESULTS ARE IN,april,r,R,2.0,clear
speechocean762,train,667,012600210.wav,speechocean_1260,m,25,APRIL IS OVER THEY OVER AND THEY RESULTS ARE IN,is,z,Z,1.8,clear
speechocean762,train,667,012600210.wav,speechocean_1260,m,25,APRIL IS OVER THEY OVER AND THEY RESULTS ARE IN,results,r,R,2.0,clear
speechocean762,train,667,012600210.wav,speechocean_1260,m,25,APRIL IS OVER THEY OVER AND THEY RESULTS ARE IN,results,z,Z,2.0,clear
speechocean762,train,667,012600210.wav,speechocean_1260,m,25,APRIL IS OVER THEY OVER AND THEY RESULTS ARE IN,results,s,S,2.0,clear
speechocean762,train,668,012600219.wav,speechocean_1260,m,25,FEELING A LITTLE TOO SAD,sad,s,S,2.0,clear
speechocean762,train,670,012600251.wav,speechocean_1260,m,25,LESS THAN A WEEK AGO,less,s,S,2.0,clear
speechocean762,train,671,012600252.wav,speechocean_1260,m,25,PRIDE IS A HUGE PROBLEM,pride,r,R,2.0,clear
speechocean762,train,671,012600252.wav,speechocean_1260,m,25,PRIDE IS A HUGE PROBLEM,is,z,Z,2.0,clear
speechocean762,train,671,012600252.wav,speechocean_1260,m,25,PRIDE IS A HUGE PROBLEM,problem,r,R,2.0,clear
speechocean762,train,672,012600263.wav,speechocean_1260,m,25,HE IS GOING TO END UP DEAD,is,z,Z,1.8,clear
speechocean762,train,673,012600281.wav,speechocean_1260,m,25,REPEAT COULD HAPPEN TO ANY OF US,repeat,r,R,2.0,clear
speechocean762,train,673,012600281.wav,speechocean_1260,m,25,REPEAT COULD HAPPEN TO ANY OF US,us,s,S,2.0,clear
speechocean762,train,674,012600295.wav,speechocean_1260,m,25,WHAT'S UP WITH THE CALLS,what's,s,S,2.0,clear
speechocean762,train,677,012600345.wav,speechocean_1260,m,25,WE PROFIT FROM THE WORK OF THE SPECIALISTS,profit,r,R,2.0,clear
speechocean762,train,677,012600345.wav,speechocean_1260,m,25,WE PROFIT FROM THE WORK OF THE SPECIALISTS,from,r,R,2.0,clear
speechocean762,train,677,012600345.wav,speechocean_1260,m,25,WE PROFIT FROM THE WORK OF THE SPECIALISTS,specialists,s,S,2.0,clear
speechocean762,train,677,012600345.wav,speechocean_1260,m,25,WE PROFIT FROM THE WORK OF THE SPECIALISTS,specialists,s,S,2.0,clear
speechocean762,train,678,012600357.wav,speechocean_1260,m,25,AMONG RUSSIANS THERE ARE MANY SUCH,russians,r,R,2.0,clear
speechocean762,train,678,012600357.wav,speechocean_1260,m,25,AMONG RUSSIANS THERE ARE MANY SUCH,russians,z,Z,1.8,clear
speechocean762,train,678,012600357.wav,speechocean_1260,m,25,AMONG RUSSIANS THERE ARE MANY SUCH,such,s,S,2.0,clear
speechocean762,train,679,012600368.wav,speechocean_1260,m,25,SHE'S ONE OF THESE WILD FELLOWS,she's,z,Z,2.0,clear
speechocean762,train,679,012600368.wav,speechocean_1260,m,25,SHE'S ONE OF THESE WILD FELLOWS,these,z,Z,1.8,clear
speechocean762,train,679,012600368.wav,speechocean_1260,m,25,SHE'S ONE OF THESE WILD FELLOWS,fellows,z,Z,2.0,clear
speechocean762,train,680,013090018.wav,speechocean_1309,m,31,SO OF COURSE I WAS PICKED ON,so,s,S,2.0,clear
speechocean762,train,680,013090018.wav,speechocean_1309,m,31,SO OF COURSE I WAS PICKED ON,course,s,S,2.0,clear
speechocean762,train,680,013090018.wav,speechocean_1309,m,31,SO OF COURSE I WAS PICKED ON,was,z,Z,2.0,clear
speechocean762,train,681,013090027.wav,speechocean_1309,m,31,IT IS A CONTRADICTION IN TERMS,is,z,Z,1.8,clear
speechocean762,train,681,013090027.wav,speechocean_1309,m,31,IT IS A CONTRADICTION IN TERMS,contradiction,r,R,2.0,clear
speechocean762,train,681,013090027.wav,speechocean_1309,m,31,IT IS A CONTRADICTION IN TERMS,terms,z,Z,1.8,clear
speechocean762,train,682,013090041.wav,speechocean_1309,m,31,SHE HAD SUFFERED STROKES AND HEART FAILURE,suffered,s,S,2.0,clear
speechocean762,train,682,013090041.wav,speechocean_1309,m,31,SHE HAD SUFFERED STROKES AND HEART FAILURE,strokes,s,S,2.0,clear
speechocean762,train,682,013090041.wav,speechocean_1309,m,31,SHE HAD SUFFERED STROKES AND HEART FAILURE,strokes,r,R,2.0,clear
speechocean762,train,682,013090041.wav,speechocean_1309,m,31,SHE HAD SUFFERED STROKES AND HEART FAILURE,strokes,s,S,2.0,clear
speechocean762,train,682,013090041.wav,speechocean_1309,m,31,SHE HAD SUFFERED STROKES AND HEART FAILURE,heart,r,R,2.0,clear
